Node,Mapping,Goldlabel,Predict,L1 confidence,L2confidence
N2354,nErfti->nirfti,-,L1,0.04,0.04
N471,tani->tanA,-,L2,0.05,0.056
N1898,Anati->anati,-,L2,0.051000000000000004,0.057
N1899,tAsi->tAs,-,L2,0.04,0.042
N1894,aBIti->aBIta,-,L2,0.05,0.056
N1895,asidDi->asidDa,-,L2,0.051000000000000004,0.058
N1896,Anati->Anata,-,L2,0.05,0.057
N1443,pAri->parA,-,L2,0.051000000000000004,0.057
N1890,avAci->avAcI,-,L2,0.05,0.056
N476,parisamApti->parisamApta,-,L2,0.051000000000000004,0.058
N1892,kzemaDUrti->kzemaDUrta,-,L2,0.051000000000000004,0.057
N1893,prakzi->prakza,-,L2,0.051000000000000004,0.057
N959,raji->raja,-,L2,0.051000000000000004,0.057
N958,aviDi->aviDA,-,L2,0.05,0.056
N2134,mArAri->marAra,-,L2,0.051000000000000004,0.061
N2135,pratiSruti->pratiSruta,-,L2,0.051000000000000004,0.057
N2132,pARi->pARI,-,L1,0.034,0.031
N2133,pARi->paR,-,L2,0.05,0.056
N2130,pARi->pARa,-,L2,0.05,0.057
N2131,pARi->paRi,-,L2,0.051000000000000004,0.056
N951,vasti->vast,-,L2,0.051000000000000004,0.057
N950,vasti->vastI,-,L2,0.051000000000000004,0.057
N953,AnakadunduBi->anakadunduBa,-,L2,0.05,0.061
N952,sPurati->sPurat,-,L2,0.051000000000000004,0.058
N955,aBiji->aBija,-,L2,0.05,0.056
N954,AnakadunduBi->anakadunduBi,-,L2,0.051000000000000004,0.057
N957,anatikrAnti->anatikrAnta,-,L2,0.051000000000000004,0.057
N956,Bitti->Bitta,-,L2,0.05,0.056
N1442,pAri->pArA,-,L1,0.04,0.038
N477,maDyarAtri->maDyarAtra,-,L2,0.051000000000000004,0.057
N2648,fcCi->fcCA,-,L1,0.033,0.029
N2649,fcCi->fcC,-,L1,0.032,0.027
N2640,jANguli->jaNgul,-,L2,0.037,0.376
N2641,suruci->suruc,-,L2,0.044,0.046
N2642,anirmukti->anirmukta,-,L2,0.051000000000000004,0.057
N2643,sici->sic,-,L2,0.04,0.042
N2644,sici->sica,-,L2,0.051000000000000004,0.057
N2645,lupti->lupta,-,L2,0.051000000000000004,0.056
N2646,saMjiti->saMjita,-,L2,0.051000000000000004,0.057
N2647,saMjiti->saMjit,-,L2,0.051000000000000004,0.057
N2002,aBivyakti->aBivyakta,-,L2,0.05,0.057
N2003,aBivyakti->aBivyaktA,-,L2,0.051000000000000004,0.056
N2000,kati->kata,-,L2,0.05,0.056
N2001,avijYAti->avijYAta,-,L2,0.05,0.057
N2006,nAdi->nadi,-,L2,0.05,0.057
N1440,pAri->pAra,-,L1,0.353,0.043000000000000003
N2004,nAdi->nAda,-,L2,0.05,0.057
N2005,nAdi->nada,-,L2,0.05,0.061
N2008,nAdi->nad,-,L2,0.05,0.057
N2009,Bakti->Bakti,-,L2,0.037,0.373
N2034,sAMdIpani->saMdIpani,-,L2,0.051000000000000004,0.058
N1790,zaqaSIti->zaqaSIta,-,L2,0.05,0.056
N1263,SAkti->SaktI,-,L2,0.051000000000000004,0.056
N666,atfpti->atfpta,-,L2,0.05,0.056
N2176,sOri->sUrI,-,L2,0.043000000000000003,0.045
N1261,SAkti->Sakta,-,L2,0.05,0.061
N2177,sOri->sUr,-,L2,0.043000000000000003,0.045
N1799,yati->yata,-,L2,0.05,0.056
N1260,SAkti->SAkta,-,L2,0.051000000000000004,0.057
N719,mAruti->marut,-,L2,0.051000000000000004,0.057
N718,mAruti->maruta,-,L2,0.051000000000000004,0.061
N717,mAruti->mAruta,-,L2,0.051000000000000004,0.058
N716,ajYAti->ajYAtA,-,L2,0.05,0.056
N715,ajYAti->ajYAta,-,L2,0.05,0.056
N714,AyAti->AyAtI,-,L1,0.034,0.03
N713,AyAti->ayAta,-,L2,0.05,0.061
N712,AyAti->AyAta,-,L2,0.05,0.057
N711,vfzAdarBi->vfzAdarBa,-,L2,0.051000000000000004,0.057
N710,padDati->padDatI,-,L2,0.05,0.057
N661,SaryAti->SaryAta,-,L2,0.051000000000000004,0.057
N660,vyasi->vyas,-,L2,0.051000000000000004,0.057
N2178,aSudDi->aSudDa,-,L2,0.051000000000000004,0.057
N1069,aSAnti->aSAnta,-,L2,0.051000000000000004,0.056
N1068,samAsokti->samAsokta,-,L2,0.051000000000000004,0.057
N2179,parikzi->parikzA,-,L2,0.051000000000000004,0.057
N1061,tAyi->tAy,-,L1,0.034,0.03
N1060,tAyi->taya,-,L2,0.05,0.061
N1063,hfzwi->hfzwa,-,L2,0.05,0.056
N1062,tAyi->tay,-,L2,0.05,0.056
N1065,Atfpti->atfpta,-,L2,0.05,0.061
N1064,devastuti->devastut,-,L2,0.051000000000000004,0.058
N1067,mUzikAri->mUzikAra,-,L2,0.051000000000000004,0.057
N1066,Atfpti->atfpti,-,L2,0.05,0.056
N1669,kArti->kart,-,L2,0.051000000000000004,0.057
N1668,kArti->kartA,-,L2,0.051000000000000004,0.057
N1667,kArti->karta,-,L2,0.051000000000000004,0.061
N1666,kArti->kArta,-,L2,0.051000000000000004,0.057
N1665,avikfti->avikfta,-,L2,0.05,0.057
N1664,kAkAri->kakAra,-,L2,0.051000000000000004,0.061
N1663,kAkAri->kAkAra,-,L2,0.051000000000000004,0.057
N1662,asaMprApti->asaMprApta,-,L2,0.051000000000000004,0.058
N1661,BuSuRqi->BuSuRqI,-,L1,0.036000000000000004,0.032
N1660,BuSuRqi->BuSuRqa,-,L2,0.051000000000000004,0.056
N591,vijYapti->vijYapta,-,L2,0.05,0.057
N590,vyuzwi->vyuzwa,-,L2,0.05,0.056
N593,mARqUki->maRqUka,-,L2,0.05,0.061
N592,mARqUki->mARqUka,-,L2,0.05,0.057
N595,mARqUki->maRqUkI,-,L2,0.051000000000000004,0.056
N594,mARqUki->mARqUkI,-,L1,0.036000000000000004,0.033
N1081,sOti->suta,-,L2,0.05,0.061
N596,bArhadraTi->bfhadraTa,-,L2,0.038,0.355
N599,ahi->ahI,-,L2,0.05,0.056
N598,ahi->aha,-,L2,0.05,0.056
N1089,vrIhi->vrIhI,-,L1,0.039,0.038
N1088,sOti->sUt,-,L2,0.04,0.041
N1409,vyAvftti->vyAvftta,-,L2,0.05,0.057
N1408,vasuruci->vasuruc,-,L2,0.052000000000000005,0.058
N1403,saMstuti->saMstuta,-,L2,0.051000000000000004,0.057
N1402,SreRi->SreRI,-,L1,0.04,0.038
N1401,mahAvfdDi->mahAvfdDa,-,L2,0.05,0.057
N1400,udDfti->udDfta,-,L2,0.05,0.057
N1407,vali->val,-,L2,0.051000000000000004,0.056
N1406,vali->valI,-,L2,0.051000000000000004,0.056
N1405,vali->vala,-,L2,0.051000000000000004,0.056
N1404,vali->vali,-,L2,0.037,0.372
N1546,azwASIti->azwASIta,-,L2,0.05,0.056
N449,Ahati->ahata,-,L2,0.05,0.061
N448,Ahati->Ahata,-,L2,0.05,0.057
N1339,durgati->durgatA,-,L2,0.051000000000000004,0.057
N1338,durgati->durgata,-,L2,0.051000000000000004,0.057
N1547,BEmi->BEma,-,L2,0.05,0.057
N443,vyavahfti->vyavahfta,-,L2,0.05,0.056
N442,upahati->upahata,-,L2,0.051000000000000004,0.057
N441,dOryoDani->duryoDana,-,L2,0.051000000000000004,0.061
N440,dOryoDani->dOryoDana,-,L2,0.051000000000000004,0.058
N447,apahati->apahata,-,L2,0.05,0.056
N446,adAri->adAra,-,L2,0.051000000000000004,0.057
N445,BUtapati->BUtapatI,-,L2,0.05,0.056
N444,vyavahfti->vyavahft,-,L2,0.051000000000000004,0.056
N1520,cAndraBAgi->cAndraBAgI,-,L2,0.051000000000000004,0.057
N1542,vizAri->vizAra,-,L2,0.051000000000000004,0.057
N1543,Suni->Sun,-,L1,0.885,0.006
N1540,apahfti->apahft,-,L2,0.05,0.056
N33,kEdAri->kedAra,-,L2,0.051000000000000004,0.061
N32,kEdAri->kEdAra,-,L2,0.051000000000000004,0.058
N31,rAzwrapati->rAzwrapata,-,L2,0.051000000000000004,0.058
N30,sambudDi->sambudDa,-,L2,0.051000000000000004,0.058
N37,antarADi->antarADA,-,L2,0.051000000000000004,0.057
N36,devAtiTi->devAtiTa,-,L2,0.05,0.057
N35,kEdAri->kedArI,-,L2,0.041,0.041
N34,kEdAri->kEdArI,-,L2,0.041,0.041
N641,modAki->modAka,-,L2,0.05,0.057
N640,anusyUti->anusyUta,-,L2,0.051000000000000004,0.057
N643,OzaDi->ozaDa,-,L2,0.05,0.061
N642,OzaDi->OzaDa,-,L2,0.05,0.057
N645,OzaDi->OzaDI,-,L2,0.05,0.056
N644,OzaDi->ozaDi,-,L2,0.05,0.056
N647,pUri->pUr,L1,L1,0.039,0.037
N1246,tiTi->tiTa,-,L2,0.05,0.056
N649,pUri->pUrI,-,L1,0.039,0.037
N1248,vfzi->vfza,-,L2,0.05,0.056
N2496,avasTiti->avasTita,-,L2,0.051000000000000004,0.058
N1539,apahfti->apahfta,-,L2,0.05,0.056
N1538,svargati->svargata,-,L2,0.051000000000000004,0.058
N339,sAhi->sahi,-,L2,0.051000000000000004,0.057
N338,sAhi->sahA,-,L2,0.051000000000000004,0.057
N335,sAhi->sAha,-,L2,0.051000000000000004,0.058
N334,sAhi->sah,L1,L2,0.051000000000000004,0.057
N337,sAhi->sAhA,-,L2,0.04,0.042
N336,sAhi->saha,-,L2,0.051000000000000004,0.061
N331,aBakti->aBakta,-,L2,0.05,0.056
N330,tittiri->tittira,-,L2,0.051000000000000004,0.057
N333,satyaDfti->satyaDfta,-,L2,0.051000000000000004,0.057
N332,aBinirvftti->aBinirvftta,-,L2,0.051000000000000004,0.057
N1026,vARi->vaR,L1,L2,0.05,0.056
N2118,vftti->vftta,-,L2,0.05,0.056
N8,hati->hata,-,L2,0.05,0.056
N2119,vftti->vfttA,-,L1,0.035,0.032
N1462,nAqi->nAqI,-,L1,0.035,0.031
N2345,CAdi->Cadi,-,L2,0.05,0.057
N2344,CAdi->Cada,-,L2,0.05,0.061
N2347,paricyuti->paricyuta,-,L2,0.051000000000000004,0.057
N2346,CAdi->Cad,-,L2,0.05,0.057
N2341,sampravftti->sampravftta,-,L2,0.051000000000000004,0.058
N2340,nABi->nAB,-,L1,0.035,0.032
N2343,CAdi->CAda,-,L2,0.05,0.057
N2342,nirukti->nirukta,-,L2,0.051000000000000004,0.057
N2349,sUti->sUtA,-,L2,0.04,0.042
N2348,sUti->sUta,-,L2,0.051000000000000004,0.057
N1889,avAci->avAca,-,L2,0.05,0.056
N1888,aparati->aparatA,-,L2,0.051000000000000004,0.057
N1887,aparati->aparata,-,L2,0.051000000000000004,0.057
N1886,asaMgati->asaMgata,-,L2,0.051000000000000004,0.057
N1885,pravftti->pravfttA,-,L2,0.051000000000000004,0.057
N1884,pravftti->pravftta,-,L2,0.051000000000000004,0.057
N1883,suprIti->suprIta,-,L2,0.051000000000000004,0.058
N1882,tfzi->tfz,-,L1,0.033,0.029
N1881,tfzi->tfzA,-,L1,0.034,0.031
N1880,lipi->lipI,-,L1,0.036000000000000004,0.031
N2121,anahaMkfti->anahaMkfta,-,L2,0.051000000000000004,0.056
N2120,hUti->hUta,-,L2,0.05,0.056
N2123,Sakuni->SakunI,-,L2,0.051000000000000004,0.056
N2122,Sakuni->Sakuna,-,L2,0.051000000000000004,0.056
N2125,durgi->durga,-,L2,0.051000000000000004,0.057
N2124,avfzwi->avfzwa,-,L2,0.05,0.056
N2127,suSroRi->suSroRA,-,L2,0.045,0.046
N949,vasti->vasta,-,L2,0.051000000000000004,0.057
N946,nirbudDi->nirbudDa,-,L2,0.051000000000000004,0.058
N947,fci->fca,-,L2,0.05,0.056
N944,gopati->gopatA,-,L2,0.05,0.056
N945,gopati->gopat,-,L2,0.05,0.056
N942,kOzItaki->kuzItaka,-,L2,0.05,0.061
N943,kOzItaki->kOzItakI,-,L2,0.05,0.056
N941,kOzItaki->kOzItaka,-,L2,0.05,0.057
N2659,vAsuki->vAsuka,-,L2,0.051000000000000004,0.058
N2658,vAsuki->vasuka,-,L2,0.039,0.342
N2653,jAbAli->jabAlA,-,L2,0.051000000000000004,0.056
N2652,jAbAli->jAbAla,-,L2,0.051000000000000004,0.057
N2651,kzuti->kzut,-,L1,0.036000000000000004,0.033
N2650,kzuti->kzuta,-,L2,0.051000000000000004,0.056
N2657,brahmayoni->brahmayonI,-,L2,0.051000000000000004,0.057
N2655,Aci->Aca,-,L2,0.05,0.057
N133,prAhi->prAha,-,L2,0.051000000000000004,0.057
N132,virakti->virakta,-,L2,0.051000000000000004,0.057
N131,nuti->nuta,-,L2,0.051000000000000004,0.056
N130,gati->gat,-,L2,0.05,0.056
N137,vyAkfti->vyAkfta,-,L2,0.05,0.057
N136,prAhi->prAh,-,L1,0.04,0.039
N135,prAhi->prahi,-,L2,0.051000000000000004,0.057
N134,prAhi->prahA,-,L2,0.051000000000000004,0.057
N139,turi->tura,-,L2,0.051000000000000004,0.057
N138,azwAviMSati->azwAviMSat,-,L2,0.051000000000000004,0.056
N2019,GrAti->GrAta,-,L2,0.051000000000000004,0.058
N2018,avagati->avagata,-,L2,0.05,0.056
N2015,paTi->paTa,-,L2,0.05,0.056
N2014,prayukti->prayukta,-,L2,0.051000000000000004,0.057
N2017,paTi->paT,-,L2,0.05,0.056
N2016,paTi->paTI,-,L2,0.05,0.056
N2011,Ahfti->Ahfta,-,L2,0.05,0.057
N2010,Bakti->Bakta,-,L2,0.05,0.056
N2013,atuzwi->atuzwa,-,L2,0.05,0.056
N2012,Ahfti->ahfta,-,L2,0.05,0.061
N1793,yazwi->yazwA,-,L2,0.05,0.056
N708,nizkrAnti->nizkrAnta,-,L2,0.051000000000000004,0.057
N709,viBukti->viBukta,-,L2,0.051000000000000004,0.057
N704,mahi->mah,L1,L2,0.05,0.056
N705,mahi->mahA,-,L2,0.051000000000000004,0.056
N706,mahi->mahI,-,L2,0.05,0.056
N707,avApti->avApta,-,L2,0.05,0.056
N700,suSAnti->suSAnta,-,L2,0.051000000000000004,0.057
N701,pArSvamOli->pArSvamOlI,-,L2,0.052000000000000005,0.057
N702,vimati->vimata,-,L2,0.05,0.057
N703,mahi->maha,L1,L2,0.05,0.056
N88,Arki->Arka,-,L2,0.051000000000000004,0.057
N89,Arki->arka,-,L2,0.051000000000000004,0.061
N82,astuti->astuta,-,L2,0.051000000000000004,0.057
N83,Damani->Damana,-,L2,0.05,0.056
N80,BfNgi->BfNga,-,L2,0.05,0.056
N81,BfNgi->BfNgI,-,L1,0.032,0.028
N86,aruci->aruc,-,L2,0.051000000000000004,0.057
N87,Arki->ark,L1,L2,0.051000000000000004,0.057
N84,Damani->DamanI,-,L2,0.05,0.056
N85,pratikfti->pratikfta,-,L2,0.051000000000000004,0.057
N1658,Akfti->AkftI,-,L1,0.035,0.032
N1659,camatkfti->camatkfta,-,L2,0.05,0.056
N1652,spfSi->spfSI,-,L2,0.041,0.041
N410,ozaDi->ozaDI,-,L2,0.05,0.055
N1650,vArzRi->vArzRa,-,L2,0.051000000000000004,0.057
N1651,spfSi->spfSa,-,L2,0.051000000000000004,0.057
N1656,Akfti->akfta,-,L2,0.05,0.061
N1657,Akfti->akftA,-,L2,0.05,0.056
N1654,jAvAdi->javAdi,-,L2,0.05,0.057
N1389,sani->sanI,-,L2,0.051000000000000004,0.057
N586,aDi->aDI,-,L2,0.05,0.056
N587,Brami->Bram,L1,L2,0.051000000000000004,0.057
N584,aDi->aDa,-,L2,0.05,0.056
N585,aDi->aDA,-,L2,0.05,0.056
N582,gfdDi->gfdDa,-,L2,0.05,0.057
N583,bAhli->bahli,-,L2,0.051000000000000004,0.056
N580,viDi->viDI,-,L1,0.034,0.031
N581,viDi->viD,-,L1,0.034,0.031
N1984,yuvati->yuvat,-,L2,0.051000000000000004,0.057
N588,Brami->Brama,-,L2,0.051000000000000004,0.057
N589,BaNgi->BaNgi,-,L2,0.036000000000000004,0.381
N1633,vfti->vft,-,L1,0.034,0.03
N1982,yuvati->yuvatA,-,L2,0.051000000000000004,0.056
N1983,yuvati->yuvatI,-,L2,0.051000000000000004,0.056
N1436,Avfzwi->avfzwa,-,L2,0.05,0.061
N1437,Avfzwi->avfzwi,-,L2,0.051000000000000004,0.056
N1434,karowi->karowa,-,L2,0.051000000000000004,0.057
N1435,asti->asta,-,L2,0.051000000000000004,0.057
N1432,Saki->Sak,-,L1,0.372,0.042
N1433,Saki->Saka,-,L2,0.051000000000000004,0.056
N1430,SaNKanABi->SaNKanABa,-,L2,0.051000000000000004,0.056
N1431,SaNKanABi->SaNKanABI,-,L2,0.051000000000000004,0.056
N418,vAwi->vawa,-,L2,0.046,0.063
N1981,yuvati->yuvan,-,L2,0.037,0.365
N1438,Dvasti->Dvasta,-,L2,0.051000000000000004,0.057
N1381,saMgati->saMgata,-,L2,0.051000000000000004,0.057
N1349,udgati->udgatA,-,L2,0.05,0.057
N1541,maRqUkapluti->maRqUkapluta,-,L2,0.051000000000000004,0.057
N1348,udgati->udgata,-,L2,0.05,0.057
N459,varmi->varma,-,L2,0.051000000000000004,0.057
N450,Ahati->ahati,-,L2,0.051000000000000004,0.056
N451,zawzazwi->zawzazwa,-,L2,0.05,0.056
N452,saMgupti->saMgupta,-,L2,0.051000000000000004,0.057
N1343,trayoviMSati->trayoviMSat,-,L2,0.051000000000000004,0.057
N1344,masi->masa,-,L2,0.051000000000000004,0.057
N1345,masi->masI,-,L2,0.051000000000000004,0.057
N456,cilli->cillI,-,L1,0.036000000000000004,0.03
N457,anuBUti->anuBUta,-,L2,0.051000000000000004,0.057
N656,sUci->sUca,L1,L2,0.051000000000000004,0.057
N657,sUci->sUcI,-,L2,0.04,0.041
N654,prabudDi->prabudDa,-,L2,0.051000000000000004,0.057
N655,prabudDi->prabudDA,-,L2,0.051000000000000004,0.057
N1506,iti->ita,-,L2,0.045,0.047
N1507,devadAli->devadAlI,-,L2,0.046,0.048
N1504,Sami->SamI,-,L2,0.045,0.047
N1508,visarpi->visarpa,-,L2,0.051000000000000004,0.058
N1509,kASyapi->kASyapa,-,L2,0.051000000000000004,0.057
N658,sUci->sUc,-,L2,0.04,0.041
N516,mUrti->mUrtti,-,L2,0.012,0.79
N1992,saMSudDi->saMSudDa,-,L2,0.051000000000000004,0.058
N2126,durgi->durgA,-,L2,0.041,0.042
N2129,pARi->paRa,-,L1,0.374,0.042
N2128,suSroRi->suSroRI,-,L2,0.044,0.046
N322,atisruti->atisruta,-,L2,0.051000000000000004,0.058
N323,arAji->arAja,-,L2,0.051000000000000004,0.057
N320,pizwORqi->pizwORqI,-,L1,0.034,0.031
N321,yOganDarAyaRi->yOganDarAyaRa,-,L2,0.051000000000000004,0.058
N326,vyakti->vyakta,-,L2,0.05,0.056
N327,vyakti->vyaktI,-,L2,0.05,0.056
N324,inDi->inDa,-,L2,0.05,0.056
N325,inDi->inD,-,L1,0.034,0.031
N328,mARqakarRi->maRqakarRa,-,L2,0.051000000000000004,0.061
N329,prasakti->prasakta,-,L2,0.051000000000000004,0.058
N1340,Sukti->Sukta,-,L2,0.051000000000000004,0.056
N2330,truwi->truwI,-,L1,0.04,0.039
N2331,truwi->truw,-,L1,0.04,0.039
N2332,svidi->svid,-,L2,0.041,0.045
N2333,maDuparRi->maDuparRI,-,L2,0.051000000000000004,0.057
N2334,nABi->nABa,-,L2,0.05,0.057
N2335,nABi->naBa,-,L2,0.05,0.061
N2336,nABi->nABA,-,L1,0.035,0.032
N1594,pArIkzi->parIkzA,-,L2,0.051000000000000004,0.057
N2338,nABi->naBi,-,L2,0.051000000000000004,0.056
N2339,nABi->nABI,-,L1,0.035,0.032
N1341,Sukti->SuktA,-,L1,0.038,0.035
N1995,SOdDodani->SudDodana,-,L2,0.037,0.362
N1592,dunduBi->dunduBa,-,L2,0.05,0.057
N2488,agnidIpti->agnidIptA,-,L2,0.05,0.057
N2489,suzi->suzA,-,L2,0.041,0.042
N2486,antarDi->antarDI,-,L2,0.051000000000000004,0.057
N2487,agnidIpti->agnidIpta,-,L2,0.05,0.057
N2484,hEqimbi->hiqimbA,-,L1,0.036000000000000004,0.033
N2485,antarDi->antarDA,-,L2,0.051000000000000004,0.057
N2482,hEqimbi->hEqimba,-,L2,0.05,0.057
N2483,hEqimbi->hiqimba,-,L2,0.05,0.061
N2480,sadi->sad,-,L2,0.051000000000000004,0.058
N1598,misi->mis,-,L2,0.04,0.042
N2248,prakfti->prakftA,-,L2,0.051000000000000004,0.057
N2249,prakfti->prakft,-,L2,0.051000000000000004,0.057
N2244,arakti->arakta,-,L2,0.051000000000000004,0.057
N2245,aDfti->aDfti,-,L2,0.036000000000000004,0.378
N2246,aDfti->aDfta,-,L2,0.05,0.056
N2247,prakfti->prakfta,-,L2,0.051000000000000004,0.057
N2240,acyuti->acyuta,-,L2,0.05,0.056
N2241,lapi->lap,-,L1,0.373,0.042
N2242,somApi->somApa,-,L2,0.051000000000000004,0.057
N2243,nirUQi->nirUQa,-,L2,0.051000000000000004,0.057
N995,vArdDuzi->vArdDuzI,-,L2,0.042,0.043000000000000003
N994,vArdDuzi->vArdDuza,-,L2,0.051000000000000004,0.058
N997,nAkuli->nakula,-,L2,0.051000000000000004,0.061
N996,nAkuli->nAkula,-,L2,0.051000000000000004,0.057
N991,aSani->aSanI,-,L2,0.051000000000000004,0.056
N990,aSani->aSanA,-,L2,0.051000000000000004,0.056
N993,Dfzi->Dfz,-,L1,0.032,0.027
N992,aSani->aSan,-,L2,0.051000000000000004,0.056
N999,nAkuli->nakulI,-,L2,0.051000000000000004,0.056
N998,nAkuli->nAkulI,-,L1,0.039,0.036000000000000004
N120,sAvitri->sAvitrI,-,L2,0.044,0.047
N121,sAvitri->savitrI,-,L2,0.051000000000000004,0.058
N122,saptazazwi->saptazazwa,-,L2,0.051000000000000004,0.057
N123,kziti->kzita,-,L2,0.05,0.056
N124,kziti->kzitA,-,L1,0.036000000000000004,0.034
N125,kziti->kzit,-,L1,0.035,0.032
N126,vinIti->vinIta,-,L2,0.05,0.057
N127,saMjAti->saMjAta,-,L2,0.051000000000000004,0.057
N128,gati->gata,-,L2,0.05,0.056
N129,gati->gatI,-,L2,0.05,0.056
N2068,vIci->vIcI,-,L1,0.033,0.029
N2069,aByudgati->aByudgata,-,L2,0.05,0.057
N2060,Ahi->ahi,-,L2,0.051000000000000004,0.056
N2061,Ahi->ahI,-,L2,0.05,0.056
N2063,raktarAji->raktarAja,-,L2,0.051000000000000004,0.057
N2064,raktarAji->raktarAjI,-,L2,0.051000000000000004,0.057
N2065,prakIrti->prakIrt,-,L2,0.051000000000000004,0.057
N2066,pariBUti->pariBUta,-,L2,0.051000000000000004,0.057
N2067,vIci->vIca,-,L2,0.05,0.056
N2666,mArIci->mArIca,-,L2,0.051000000000000004,0.057
N2667,mArIci->marIca,-,L2,0.051000000000000004,0.061
N2664,gADi->gAD,-,L1,0.033,0.029
N2665,gADi->gaD,-,L2,0.05,0.056
N2662,gADi->gADa,-,L2,0.05,0.057
N2663,gADi->gaDA,-,L2,0.05,0.056
N2660,vAsuki->vAsukI,-,L2,0.042,0.044
N2661,aBiSasti->aBiSasta,-,L2,0.051000000000000004,0.057
N1748,sAMkfti->sAMkfta,-,L2,0.051000000000000004,0.058
N2668,mArIci->marIci,-,L2,0.051000000000000004,0.057
N1749,sAMkfti->saMkfti,-,L2,0.051000000000000004,0.057
N1644,Aji->aji,-,L2,0.05,0.056
N1647,gOpAli->gopAla,-,L2,0.051000000000000004,0.061
N1646,aDimukti->aDimukta,-,L2,0.051000000000000004,0.057
N1641,Aji->aja,-,L2,0.05,0.061
N1640,Aji->Aja,-,L2,0.05,0.057
N1643,Aji->ajA,-,L2,0.05,0.056
N1642,Aji->AjA,-,L1,0.033,0.029
N1649,gOpAli->gopAlI,-,L1,0.036000000000000004,0.031
N1648,gOpAli->gopAli,-,L1,0.037,0.033
N1742,saMviDi->saMviD,-,L2,0.051000000000000004,0.057
N1743,dOlmi->dulma,-,L2,0.037,0.367
N579,viDi->viDA,-,L1,0.035,0.033
N578,viDi->viDa,-,L2,0.05,0.056
N573,cedi->ced,-,L1,0.033,0.032
N572,madaganDi->madaganDA,-,L2,0.05,0.057
N571,madaganDi->madaganDa,-,L2,0.05,0.057
N570,vizUci->vizUcI,-,L1,0.034,0.031
N577,prahARi->prahARa,-,L2,0.051000000000000004,0.057
N576,aKyAti->aKyAta,-,L2,0.05,0.056
N575,saMvfti->saMvft,-,L2,0.051000000000000004,0.057
N574,saMvfti->saMvfta,-,L2,0.051000000000000004,0.057
N1209,sruti->sruta,-,L2,0.051000000000000004,0.058
N1208,caturviMSati->caturviMSat,-,L2,0.051000000000000004,0.057
N1421,Simbi->SimbI,-,L1,0.035,0.032
N1420,Simbi->SimbA,-,L1,0.036000000000000004,0.033
N1423,paYcanavati->paYcanavata,-,L2,0.051000000000000004,0.057
N1422,saviDi->saviDa,-,L2,0.051000000000000004,0.057
N1425,caturRavati->caturRavata,-,L2,0.051000000000000004,0.057
N1424,mUlagranTi->mUlagranTa,-,L2,0.051000000000000004,0.057
N1427,tuwi->tuw,-,L1,0.035,0.031
N1426,pratisaMDi->pratisaMDA,-,L2,0.051000000000000004,0.058
N1429,rAtri->rAtrI,-,L1,0.039,0.039
N1428,rAtri->rAtra,-,L2,0.051000000000000004,0.057
N2404,DizRi->DizRI,-,L1,0.033,0.029
N731,vAti->vati,-,L2,0.051000000000000004,0.057
N730,vAti->vAta,-,L2,0.05,0.057
N733,vAti->vat,-,L2,0.05,0.056
N732,vAti->vAtI,-,L1,0.035,0.032
N735,apUti->apUta,-,L2,0.05,0.056
N734,kzipti->kzipta,-,L2,0.051000000000000004,0.056
N737,samApluti->samApluta,-,L2,0.051000000000000004,0.057
N736,utkrAnti->utkrAnta,-,L2,0.051000000000000004,0.057
N739,udgranTi->udgranT,-,L2,0.051000000000000004,0.057
N738,udgranTi->udgranTa,-,L2,0.051000000000000004,0.057
N2403,vicyuti->vicyuta,-,L2,0.051000000000000004,0.057
N1359,tEttiri->tittira,-,L2,0.051000000000000004,0.061
N1358,tEttiri->tEttira,-,L2,0.051000000000000004,0.058
N469,vakti->vaktA,-,L2,0.051000000000000004,0.056
N468,vipracitti->vipracitta,-,L2,0.051000000000000004,0.057
N1353,gupti->guptA,-,L1,0.036000000000000004,0.033
N1352,gupti->gupta,-,L2,0.051000000000000004,0.056
N1351,vEyAsi->viyAsa,-,L2,0.051000000000000004,0.061
N1350,vEyAsi->vEyAsa,-,L2,0.051000000000000004,0.058
N461,vyAhati->vyAhata,-,L2,0.05,0.057
N1356,ali->alI,-,L2,0.051000000000000004,0.056
N463,Uti->Uta,-,L2,0.05,0.056
N462,paryApti->paryApta,-,L2,0.051000000000000004,0.057
N1273,asruti->asruta,-,L2,0.051000000000000004,0.058
N1519,cAndraBAgi->candraBAgA,-,L2,0.051000000000000004,0.057
N1518,cAndraBAgi->cAndraBAgA,-,L2,0.051000000000000004,0.057
N1515,dakzasAvarRi->dakzasAvarRa,-,L2,0.051000000000000004,0.058
N1514,heli->hel,-,L1,0.035,0.029
N1517,cAndraBAgi->candraBAga,-,L2,0.051000000000000004,0.061
N1516,cAndraBAgi->cAndraBAga,-,L2,0.051000000000000004,0.058
N1274,avigIti->avigIta,-,L2,0.05,0.057
N1510,kASyapi->kaSyapa,-,L2,0.05,0.061
N1513,heli->helA,-,L1,0.036000000000000004,0.031
N1512,parivftti->parivftta,-,L2,0.051000000000000004,0.057
N1275,suDfti->suDfta,-,L2,0.051000000000000004,0.057
N357,vIti->vIta,-,L2,0.05,0.056
N356,apaci->apacI,-,L2,0.05,0.056
N355,apaci->apaca,-,L2,0.05,0.056
N354,praji->prajA,-,L2,0.051000000000000004,0.057
N353,praji->praja,-,L2,0.051000000000000004,0.057
