Node,Mapping,Goldlabel,Predict,L1 confidence,L2confidence
N1681,vAstuvidya->vAstuvid,-,L2,0.068,0.07100000000000001
N1680,jalpya->jalp,-,L1,0.076,0.074
N1683,sOmuKya->sumuKA,-,L2,0.067,0.08
N1682,sOmuKya->sumuKa,-,L2,0.074,0.088
N1685,nyAyya->nyAya,L2,L2,0.074,0.08
N1684,sOmuKya->sumuKI,-,L2,0.067,0.08
N1687,ADamarRya->aDamarRa,L2,L2,0.075,0.08600000000000001
N1686,nyAyya->nyaya,-,L2,0.073,0.088
N1689,matya->mata,L2,L2,0.074,0.075
N1688,ADamarRya->aDamarRI,-,L2,0.075,0.08700000000000001
N3025,AnupUrvya->AnupUrva,-,L2,0.075,0.081
N1269,hOmya->homa,L2,L2,0.075,0.08600000000000001
N1268,sanABya->sanABa,-,L1,0.077,0.074
N669,anya->anI,-,L1,0.07200000000000001,0.07
N668,anya->ani,-,L2,0.074,0.075
N667,anya->anA,-,L2,0.074,0.075
N1262,pacya->paci,-,L1,0.075,0.075
N665,SOwIrya->SOwIra,L2,L2,0.073,0.078
N664,pippalyAdya->pippalyAdi,-,L1,0.073,0.07100000000000001
N1267,sanABya->sanABi,L2,L2,0.076,0.076
N1266,kObjya->kubji,-,L2,0.063,0.078
N1265,kObjya->kubjA,-,L2,0.064,0.078
N1264,kObjya->kubja,L2,L2,0.075,0.085
N3021,brAhmaRya->brAhmaRi,-,L2,0.075,0.081
N3095,sEnya->senA,-,L2,0.065,0.079
N3020,brAhmaRya->brAhmaRa,-,L2,0.075,0.081
N3128,aprakampya->aprakampa,-,L1,0.075,0.07
N3129,DrOvya->Druva,-,L2,0.073,0.084
N3122,kAmya->kAma,-,L2,0.074,0.08
N3123,kAmya->kAmA,-,L2,0.063,0.065
N3120,samuccaya->samucca,-,L1,0.077,0.075
N3121,kAmya->kam,-,L1,0.47300000000000003,0.051000000000000004
N3126,kAmya->kAmI,-,L2,0.063,0.065
N3127,kAmya->kAm,-,L2,0.065,0.066
N3124,kAmya->kamA,-,L2,0.07200000000000001,0.085
N3125,kAmya->kami,-,L2,0.07200000000000001,0.085
N1469,OzRya->uzRa,L2,L2,0.075,0.085
N1468,anAlokya->anAloka,-,L1,0.076,0.074
N1465,SEnya->Sini,-,L2,0.062,0.078
N1018,AnunAsikya->anunAsika,L2,L2,0.075,0.08700000000000001
N1467,homya->homi,-,L1,0.064,0.053
N1466,homya->homa,L2,L2,0.076,0.076
N1461,arAjanya->arAjan,-,L2,0.076,0.076
N1460,dOrbalya->durbali,-,L2,0.075,0.089
N1463,SEnya->Sina,-,L2,0.074,0.088
N1019,raTya->raTa,-,L1,0.075,0.074
N1317,Sakya->Sak,-,L1,0.375,0.061
N1316,sfjya->sfj,-,L1,0.069,0.057
N1315,sfjya->sfji,-,L1,0.067,0.058
N1314,sfjya->sfja,-,L1,0.075,0.074
N1313,sOhArdya->suhfd,L2,L2,0.068,0.08
N1312,Eyatya->iyat,L2,L2,0.073,0.085
N1311,mahAnilaya->mahAnila,-,L1,0.076,0.074
N1310,vatsakAdya->vatsakAdi,-,L1,0.077,0.075
N1319,Sakya->Saki,-,L2,0.076,0.077
N1318,Sakya->Saka,-,L2,0.074,0.075
N2460,tatastya->tatas,L2,L1,0.074,0.074
N1010,durvitarkya->durvitarka,-,L1,0.077,0.075
N1011,nErujya->niruj,L2,L2,0.066,0.079
N3035,sAMDya->saMDa,-,L2,0.075,0.08700000000000001
N319,sAhitya->sAhi,-,L2,0.067,0.069
N318,sAhitya->sahita,L2,L2,0.075,0.08600000000000001
N313,prAtihArya->prAtihAra,-,L2,0.076,0.081
N312,Alakzya->Alakz,-,L2,0.075,0.079
N311,Alakzya->Alakzi,-,L2,0.076,0.079
N310,Alakzya->alakza,-,L2,0.077,0.08700000000000001
N317,ekAhArya->ekAhAra,-,L1,0.076,0.075
N316,pEtfmatya->pitfmatI,L2,L2,0.075,0.085
N315,prAtihArya->pratihArI,-,L2,0.076,0.08600000000000001
N314,prAtihArya->pratihAra,-,L2,0.076,0.08600000000000001
N2756,anyAyya->anyAyI,-,L1,0.075,0.074
N2757,sAkzya->sAkzinzyaY,-,L2,0.048,0.464
N2754,hastya->hasta,-,L2,0.042,0.527
N1335,gAdgadya->gadgada,-,L2,0.07200000000000001,0.08600000000000001
N2755,anyAyya->anyAya,-,L1,0.075,0.074
N1334,kfmiBakzya->kfmiBakza,-,L1,0.074,0.069
N2752,brAhmya->brahm,-,L2,0.075,0.088
N1337,prApya->prapA,-,L2,0.07200000000000001,0.08600000000000001
N2753,hfdaya->hfda,-,L2,0.076,0.078
N1336,prApya->prApa,-,L2,0.073,0.078
N2750,brAhmya->brAhmI,-,L2,0.066,0.069
N2322,anarTya->anarTa,-,L1,0.075,0.073
N1331,jAqya->jaqI,-,L2,0.074,0.08700000000000001
N2698,pAripAwya->paripAwI,-,L2,0.052000000000000005,0.41200000000000003
N1330,jAqya->jaqA,-,L2,0.07,0.08600000000000001
N1333,Dfzya->Dfz,-,L1,0.065,0.051000000000000004
N1332,Dfzya->Dfzi,-,L1,0.063,0.052000000000000005
N2694,OkTya->OkTa,-,L2,0.073,0.079
N2324,AcArya->AcAra,-,L2,0.074,0.08
N2908,tuzya->tuz,-,L1,0.066,0.052000000000000005
N2692,AmnAya->AmnA,-,L2,0.063,0.065
N630,tulya->tuli,-,L1,0.065,0.055
N2461,varya->vara,-,L1,0.452,0.053
N2299,pEtrya->pitr,-,L2,0.067,0.08
N2298,pEtrya->pEtra,-,L2,0.075,0.08
N2969,yUTya->yUTa,-,L1,0.075,0.073
N2293,svArakzya->svarakzA,-,L2,0.077,0.089
N2292,tApatya->tApa,-,L2,0.075,0.08
N2291,vEyaDikaraRya->vyaDikaraRa,L2,L1,0.077,0.076
N2290,pravargya->pravarga,-,L1,0.077,0.074
N2297,dOScarya->duScara,L2,L2,0.076,0.08600000000000001
N2296,Ogrya->ugrA,-,L2,0.065,0.079
N631,tulya->tulI,-,L1,0.065,0.054
N2294,veRuvAdya->veRuvAda,-,L1,0.076,0.073
N2569,kOlya->kola,-,L2,0.075,0.08700000000000001
N2568,kOlya->kUla,-,L2,0.075,0.08700000000000001
N2561,naqaya->naq,L2,L1,0.076,0.075
N2560,anAcArya->anAcArI,-,L1,0.077,0.075
N2563,SAraBya->SaraBa,-,L2,0.076,0.088
N2562,SAraBya->SAraBa,-,L2,0.076,0.08
N2565,kOlya->kul,-,L1,0.868,0.011
N2564,duHsevya->duHsevA,-,L1,0.07,0.061
N2567,kOlya->kOla,-,L2,0.075,0.08
N2566,kOlya->kula,L2,L2,0.076,0.085
N1521,hArya->hari,-,L2,0.073,0.08600000000000001
N2369,damya->dami,-,L1,0.073,0.07200000000000001
N2368,damya->dama,-,L1,0.073,0.069
N2367,damya->dam,L2,L1,0.074,0.07200000000000001
N2366,SEkya->Sik,-,L2,0.065,0.079
N2365,SEkya->SEki,-,L2,0.063,0.065
N2364,SEkya->SIk,-,L1,0.9460000000000001,0.003
N2363,EkAgrya->ekAgra,L2,L2,0.074,0.085
N2362,anADfzya->anADfz,-,L1,0.074,0.07
N2361,vESAradya->viSAradA,-,L2,0.074,0.08700000000000001
N2360,vESAradya->viSArada,-,L2,0.074,0.08700000000000001
N2587,tAtparya->tatpara,L2,L2,0.075,0.08600000000000001
N2586,yOgapadya->yogapada,-,L2,0.075,0.089
N2585,yOgapadya->yOgapada,-,L2,0.075,0.08
N2584,yOgapadya->yugapad,L2,L2,0.075,0.08600000000000001
N2583,kadarya->kadara,-,L1,0.077,0.074
N2582,ezya->ezA,-,L1,0.064,0.053
N2581,ezya->eza,-,L1,0.075,0.073
N2580,apAcya->apAcI,L2,L1,0.075,0.075
N2589,durASaya->durASa,-,L1,0.077,0.075
N2588,yOvarAjya->yuvarAja,L2,L2,0.076,0.08600000000000001
N1861,tApya->tap,-,L2,0.075,0.089
N1860,tApya->tApI,-,L2,0.062,0.065
N1863,prAkASya->prakASa,-,L2,0.075,0.088
N1862,prAkASya->prAkASa,-,L2,0.075,0.08
N1865,prAkASya->prakAS,-,L2,0.074,0.08700000000000001
N1864,prAkASya->prakASA,-,L2,0.075,0.088
N1867,SAkya->Sak,-,L1,0.374,0.061
N1866,avikzoBya->avikzoBa,-,L1,0.074,0.07100000000000001
N1869,SAkya->Saka,-,L2,0.073,0.08600000000000001
N1868,SAkya->SAka,-,L2,0.074,0.079
N964,bAhya->bAh,-,L1,0.937,0.004
N965,bAhya->bAha,-,L2,0.07100000000000001,0.077
N966,bAhya->bahI,-,L2,0.07200000000000001,0.08600000000000001
N967,bAhya->bah,-,L2,0.07100000000000001,0.08700000000000001
N960,BEzajya->Bezaja,-,L2,0.075,0.088
N961,BEzajya->Bizaja,-,L2,0.075,0.088
N962,BEzajya->Bizaj,-,L2,0.074,0.08700000000000001
N963,fSya->fSa,-,L1,0.075,0.073
N968,agrAhya->agrAha,-,L1,0.075,0.07200000000000001
N969,avarRya->avarRa,-,L1,0.075,0.07100000000000001
N2109,pAramezWya->paramezWI,-,L2,0.075,0.088
N2108,pAramezWya->paramezWi,-,L2,0.074,0.088
N2103,guRya->guRI,-,L1,0.064,0.053
N2102,guRya->guRi,-,L1,0.064,0.053
N2101,guRya->guRA,-,L1,0.065,0.054
N2100,guRya->guRa,-,L1,0.075,0.073
N2107,pAramezWya->paramezWa,-,L2,0.074,0.088
N2106,pAramezWya->pAramezWa,-,L2,0.075,0.08
N2105,nAgarya->nAgara,L2,L2,0.075,0.08
N2104,guRya->guR,-,L1,0.066,0.053
N2639,sOganDya->suganDA,-,L2,0.074,0.08700000000000001
N2638,sOganDya->sOganDa,-,L2,0.074,0.079
N2635,mOQya->mUQi,-,L2,0.061,0.077
N2634,mOQya->moQa,-,L2,0.07200000000000001,0.08600000000000001
N2637,sOganDya->suganDa,-,L2,0.049,0.455
N2636,vipUya->vipU,-,L1,0.064,0.053
N2631,abaDya->abaDa,-,L1,0.074,0.07
N2630,Ottarottarya->uttarottara,-,L2,0.074,0.08700000000000001
N2633,mOQya->mUQa,-,L2,0.044,0.497
N2632,abaDya->abaDA,-,L1,0.074,0.07
N1560,DAnuzya->Danuz,L2,L2,0.07200000000000001,0.084
N1241,Cedya->Ceda,-,L1,0.07100000000000001,0.069
N878,amAnuzya->amAnuzI,-,L1,0.075,0.074
N1240,BUmya->BUmI,-,L1,0.063,0.052000000000000005
N876,Adya->AdI,-,L2,0.063,0.066
N877,amAnuzya->amAnuza,-,L1,0.075,0.074
N874,Adya->Adi,-,L2,0.063,0.066
N875,Adya->adi,-,L2,0.074,0.08600000000000001
N872,Adya->ada,-,L2,0.074,0.08600000000000001
N1243,OpavAsya->upavAsa,L2,L2,0.076,0.08700000000000001
N870,suprasArya->suprasArA,-,L1,0.077,0.075
N871,Adya->Ada,-,L2,0.074,0.08
N2037,sIvya->sIv,-,L1,0.069,0.059000000000000004
N2036,dakziRAtya->dakziRA,-,L2,0.077,0.078
N2035,samAya->samA,-,L2,0.074,0.075
N1242,Cedya->Cedi,-,L1,0.063,0.053
N2033,Aturya->atura,-,L2,0.074,0.08700000000000001
N2032,Aturya->Atura,-,L2,0.074,0.079
N2031,ajayya->ajayA,-,L1,0.074,0.07100000000000001
N2030,ajayya->ajaya,-,L1,0.074,0.07100000000000001
N9,sADarmya->saDarma,L2,L2,0.076,0.08600000000000001
N1245,senaya->sena,-,L2,0.077,0.079
N2039,kalya->kala,-,L1,0.42,0.057
N1244,OpavAsya->OpavAsa,-,L2,0.076,0.081
N890,kAlya->kAlI,-,L2,0.064,0.065
N891,samprajanya->samprajan,-,L1,0.076,0.074
N892,aGnya->aGnA,-,L1,0.073,0.07200000000000001
N893,praSizya->praSiza,-,L1,0.075,0.073
N894,mADyasTya->maDyasTa,L2,L2,0.074,0.08600000000000001
N1247,arTya->arTa,-,L1,0.075,0.075
N896,trEguRya->triguRa,L2,L2,0.074,0.08600000000000001
N897,vEzaya->veza,-,L2,0.07200000000000001,0.08600000000000001
N898,vEzaya->viza,-,L2,0.075,0.08600000000000001
N899,vyavasAya->vyavasA,-,L1,0.075,0.073
N646,ojasya->ojas,L2,L2,0.077,0.079
N1249,arTya->arTI,-,L1,0.075,0.075
N648,Artvijya->Artvija,-,L2,0.076,0.08
N3099,Ajya->aja,-,L2,0.075,0.08700000000000001
N3011,druhya->druh,-,L1,0.069,0.058
N1537,akzayya->akzaya,-,L1,0.075,0.07200000000000001
N1964,udDya->udDI,-,L1,0.065,0.055
N1965,nIrAjya->nIrAj,-,L1,0.067,0.059000000000000004
N1966,kalAya->kalA,-,L2,0.076,0.077
N1788,vaDya->vaDA,-,L1,0.075,0.073
N1789,vaDya->vaDi,-,L1,0.074,0.073
N768,AsvAdya->AsvAd,-,L2,0.066,0.07
N769,durya->dura,-,L1,0.074,0.07200000000000001
N2961,mATarnya->manTara,-,L2,0.053,0.419
N2960,vESalya->vESalI,-,L2,0.076,0.08
N2963,piwakya->piwaka,-,L2,0.045,0.492
N2962,pAkya->pAka,-,L2,0.073,0.078
N762,pArataMtrya->parataMtra,L2,L2,0.074,0.08600000000000001
N763,nEvEdya->niveda,L2,L2,0.073,0.08600000000000001
N760,viriYcya->viriYca,-,L2,0.077,0.078
N761,viriYcya->viriYci,-,L1,0.068,0.059000000000000004
N766,AsvAdya->AsvAda,-,L2,0.074,0.079
N767,AsvAdya->AsvAdA,-,L2,0.067,0.07
N764,bIjya->bIja,L2,L1,0.073,0.07200000000000001
N765,rAjamAnya->rAjamAna,-,L2,0.074,0.079
N3049,kOwilya->kuwila,-,L2,0.051000000000000004,0.449
N3048,kzayya->kzayi,-,L1,0.075,0.074
N1962,madya->mad,-,L1,0.076,0.074
N3041,pAcya->pac,-,L1,0.432,0.056
N3040,lalAwya->lalAwa,-,L1,0.076,0.074
N3043,pAcya->pAcA,-,L2,0.063,0.065
N1963,udDya->udDi,-,L1,0.064,0.055
N3045,pAcya->paci,-,L2,0.074,0.08600000000000001
N3044,pAcya->pAci,-,L2,0.063,0.065
N3047,kzayya->kzaya,-,L1,0.076,0.074
N3046,pAcya->pAcI,-,L2,0.063,0.065
N1078,svarya->svari,-,L1,0.076,0.075
N1079,svarya->svar,-,L1,0.076,0.07200000000000001
N1076,anutpAdya->anutpAda,-,L1,0.075,0.073
N1077,svarya->svara,-,L1,0.41500000000000004,0.057
N1074,SUnya->SUna,-,L1,0.074,0.073
N1075,SUnya->SUnA,-,L1,0.065,0.054
N1072,sAtatya->satata,L2,L2,0.074,0.08600000000000001
N1073,sAtatya->sAta,-,L2,0.074,0.081
N1070,anAmya->anAmA,-,L1,0.075,0.074
N1071,pArihAsya->parihAsa,L2,L2,0.075,0.08600000000000001
N1678,jalpya->jalpa,-,L1,0.074,0.07200000000000001
N1561,nErapekzya->nirapekza,L2,L2,0.073,0.084
N3030,vARijya->vARija,-,L2,0.075,0.08
N1674,jEhmya->jihmI,-,L2,0.062,0.077
N1675,ramya->ram,-,L1,0.449,0.054
N1676,ramya->rama,-,L1,0.075,0.073
N1677,ramya->ramA,-,L1,0.075,0.073
N1670,prAgrya->prAgra,-,L2,0.076,0.082
N1671,prAgrya->prAgrA,-,L2,0.065,0.067
N1672,jEhmya->jihma,L2,L2,0.07200000000000001,0.085
N1673,jEhmya->jEhmi,-,L2,0.062,0.065
N1094,vfzya->vfzi,-,L1,0.063,0.053
N1095,vfzya->vfz,-,L1,0.065,0.052000000000000005
N1096,vanya->van,-,L1,0.485,0.05
N1097,vanya->vana,-,L2,0.074,0.076
N1090,mAtsarya->mAtsara,-,L2,0.074,0.08
N1091,mAtsarya->matsarI,-,L2,0.074,0.08700000000000001
N1092,vfzya->vfza,-,L1,0.073,0.07
N1093,vfzya->vfzA,-,L1,0.064,0.053
N674,Sravasya->Sravas,L2,L1,0.073,0.07200000000000001
N675,pArimARya->parimARa,-,L2,0.07200000000000001,0.08600000000000001
N676,ullApya->ud_lap,L2,L1,0.07200000000000001,0.07100000000000001
N677,ullApya->ullApa,-,L1,0.073,0.069
N1098,vanya->vani,-,L1,0.07100000000000001,0.068
N1099,vanya->vanI,-,L1,0.07100000000000001,0.068
N672,zAqguRya->zaqguRa,L2,L2,0.07200000000000001,0.084
N673,sOjanya->sfjana,L2,L1,0.073,0.07100000000000001
N3135,pratikArya->pratikAra,-,L1,0.078,0.075
N3134,vEjAtya->vijAta,-,L2,0.076,0.08600000000000001
N3137,anavajYAya->anavajYA,-,L1,0.07200000000000001,0.068
N3136,anuccArya->anuccAra,-,L1,0.073,0.068
N3131,DrOvya->DruvA,-,L2,0.064,0.078
N3130,DrOvya->DrOva,-,L2,0.07200000000000001,0.077
N3133,DrOvya->Druv,-,L2,0.067,0.08
N3132,DrOvya->Druvi,-,L2,0.065,0.079
N3139,pOMsya->puMsa,-,L2,0.07200000000000001,0.08600000000000001
N3138,pOMsya->puMs,-,L1,0.811,0.017
N3015,KAdya->KAda,-,L2,0.075,0.081
N1997,pASikya->pASikA,-,L2,0.066,0.067
N1533,vEganDya->viganDa,-,L2,0.07200000000000001,0.088
N1418,Sarmya->Sarma,-,L1,0.076,0.074
N1419,sAnATya->sanATa,-,L2,0.075,0.09
N2490,Apya->ApI,-,L2,0.062,0.064
N1410,nirmAya->nirmA,-,L1,0.067,0.058
N1411,kzERya->kzIRa,L2,L2,0.075,0.085
N1412,kzERya->kzeRa,-,L2,0.075,0.088
N1413,kzERya->kziR,-,L2,0.064,0.079
N1414,pravAsya->pravAsa,-,L1,0.078,0.076
N1415,rohiRya->rohiRa,-,L1,0.077,0.074
N1416,rohiRya->rohiRi,-,L1,0.068,0.057
N1417,rohiRya->rohiRI,-,L1,0.068,0.057
N1322,Ekya->eka,L2,L2,0.07200000000000001,0.085
N1323,Ekya->Eka,-,L2,0.07,0.076
N1320,Anantarya->anantara,L2,L2,0.076,0.088
N1321,tallaya->talla,-,L1,0.073,0.07200000000000001
N1326,Ekya->ekI,-,L2,0.062,0.077
N1327,Arasya->arasa,L2,L2,0.077,0.08600000000000001
N1324,Ekya->ika,-,L2,0.07200000000000001,0.08600000000000001
N1325,Ekya->ekA,-,L2,0.062,0.077
N1328,jAqya->jaq,L2,L2,0.07100000000000001,0.084
N1329,jAqya->jaqa,-,L2,0.069,0.085
N2494,AnarTakya->anarTaka,-,L2,0.076,0.088
N5,kOsalya->kusala,-,L2,0.078,0.089
N1531,vEganDya->vEganDa,-,L2,0.073,0.079
N2874,anapatya->anapa,-,L1,0.077,0.074
N1256,AnfRya->anfRa,L2,L2,0.075,0.08700000000000001
N1257,vEyagrya->vyagra,L2,L2,0.075,0.076
N1254,bEBatsya->bIBatsa,-,L2,0.075,0.09
N1255,bEBatsya->bIBatsA,-,L2,0.075,0.09
N1252,atarkya->atarka,-,L1,0.077,0.076
N1253,duzprApya->duzprApa,-,L1,0.077,0.075
N1250,arTya->arT,-,L2,0.076,0.077
N1251,OdDatya->udData,L2,L2,0.076,0.08700000000000001
N1528,SArkarAkzya->SArkarAkzi,-,L2,0.074,0.08
N1529,Satya->Sata,L2,L2,0.073,0.074
N1258,vEyagrya->vEyagra,-,L2,0.075,0.081
N1259,yApya->yApa,-,L2,0.074,0.08
N308,cEdya->cidi,-,L2,0.062,0.078
N309,cEdya->ced,-,L2,0.063,0.079
N300,mETunya->miTuna,-,L2,0.076,0.089
N301,mETunya->mETunI,-,L2,0.065,0.067
N302,mETunya->miTunI,-,L2,0.065,0.08
N303,SrIjaya->SrIja,-,L1,0.077,0.075
N304,mADya->mAGa,L2,L2,0.075,0.08
N305,ityAdya->ityAdi,-,L1,0.065,0.056
N306,adAhya->adAha,-,L1,0.076,0.075
N307,cEdya->cedi,-,L2,0.062,0.078
N1792,vESya->viSa,L2,L2,0.074,0.08600000000000001
N2254,hArdikya->hArdikA,-,L2,0.069,0.07
N2858,pArASarya->pArASara,-,L2,0.076,0.081
N2575,kOlya->kUli,-,L2,0.063,0.078
N2978,sOhfdayya->suhfdaya,-,L2,0.076,0.089
N2979,adya->ada,-,L1,0.075,0.075
N3058,vIratarAdya->vIratarAdi,-,L1,0.07200000000000001,0.069
N3059,vAllaBya->vallaBa,-,L2,0.076,0.085
N2475,parikalpya->parikalpa,-,L1,0.075,0.073
N3056,suvayasya->suvayas,-,L1,0.078,0.075
N2474,alokya->aloka,-,L1,0.074,0.07200000000000001
N3057,sEnApatya->senApati,-,L2,0.076,0.08700000000000001
N3054,OcaTya->ucaTa,-,L2,0.076,0.08700000000000001
N3055,stEmitya->stimita,-,L2,0.055,0.398
N3052,vEmalya->vimala,-,L2,0.076,0.089
N3053,vEmalya->vimalA,-,L2,0.073,0.08700000000000001
N2974,ajAtya->ajA,-,L2,0.075,0.077
N2975,vyavahArya->vyavahAra,-,L1,0.077,0.074
N2479,vEzwamBya->vEzwamBa,-,L2,0.073,0.079
N2478,vidvezya->vidveza,-,L1,0.074,0.07200000000000001
N470,dIpya->dIp,-,L1,0.065,0.053
N2950,vArzagaRya->varzagaRa,-,L2,0.076,0.089
N2990,ABimuKya->aBimuKI,-,L2,0.076,0.08700000000000001
N2358,aSlAGya->aSlAGA,-,L1,0.073,0.069
N2359,vESAradya->vESArada,-,L2,0.07200000000000001,0.078
N2352,bAlya->bAlA,-,L2,0.063,0.064
N2353,bAlya->balA,-,L2,0.07200000000000001,0.085
N2350,bAlya->bAla,L2,L2,0.07100000000000001,0.077
N2351,bAlya->bala,-,L2,0.07200000000000001,0.085
N2356,bAlya->balI,-,L2,0.07200000000000001,0.085
N2357,bAlya->bAl,-,L2,0.064,0.065
N2354,bAlya->bAli,-,L2,0.063,0.065
N471,hiraRya->hiraRa,-,L2,0.078,0.08
N2991,sApiRqya->sApiRqa,-,L2,0.076,0.081
N1898,antarya->antara,L2,L1,0.074,0.073
N1899,antarya->antarA,-,L1,0.077,0.077
N1894,Danya->Dan,L2,L1,0.073,0.07200000000000001
N1895,Danya->Dana,-,L2,0.076,0.078
N1896,Danya->DanA,-,L2,0.073,0.074
N1443,supaTya->supaTa,-,L1,0.074,0.07
N1890,pOrRamAsya->pUrRamAsa,-,L2,0.074,0.08700000000000001
N476,svedya->sveda,-,L1,0.076,0.075
N1892,pOrRamAsya->pUrRamAsI,-,L2,0.074,0.08700000000000001
N1893,pOrRamAsya->pUrRamAs,-,L2,0.074,0.08700000000000001
N959,BEzajya->BEzaja,-,L2,0.075,0.08
N958,sApatnya->sapatnI,-,L2,0.077,0.089
N2134,SEtya->SIta,L2,L2,0.07100000000000001,0.083
N2135,mahABAgya->mahABAga,-,L1,0.07200000000000001,0.068
N2132,kaSya->kaSi,-,L1,0.07100000000000001,0.07
N2133,avasaTya->avasaTa,L2,L1,0.074,0.073
N2130,kaSya->kaSa,-,L2,0.077,0.079
N2131,kaSya->kaSA,-,L1,0.07200000000000001,0.07100000000000001
N951,saKya->saKA,-,L1,0.077,0.076
N950,saKya->saKa,-,L1,0.077,0.076
N953,saKya->saKI,-,L1,0.077,0.076
N952,saKya->saKi,-,L2,0.077,0.079
N955,avyapadeSya->avyapadeSa,-,L1,0.077,0.074
N954,saKya->saK,-,L1,0.077,0.076
N957,sApatnya->sapatna,-,L2,0.077,0.089
N956,sApatnya->sApatna,-,L2,0.077,0.082
N1442,duHsADya->duHsADa,-,L1,0.074,0.07
N477,sTAvirya->sTAvira,-,L2,0.076,0.082
N2648,pAradeSya->paradeSa,-,L2,0.043000000000000003,0.515
N2649,pAradeSya->paradeSI,-,L2,0.07200000000000001,0.08600000000000001
N2640,sOganDya->suganDi,-,L2,0.07200000000000001,0.08700000000000001
N2641,abalya->abala,-,L2,0.077,0.078
N2642,abalya->abalA,-,L2,0.077,0.078
N2643,vAcaspatya->vAcaspati,-,L2,0.045,0.485
N2644,cApalya->cApala,-,L2,0.07200000000000001,0.077
N2645,cApalya->capala,-,L2,0.07100000000000001,0.085
N2646,cApalya->cApalA,-,L2,0.07200000000000001,0.077
N2647,cApalya->capalA,-,L2,0.07100000000000001,0.085
N2002,kOSikya->kuSikA,-,L2,0.066,0.08
N2003,kOSikya->koSikA,-,L2,0.065,0.079
N2000,kOSikya->kuSika,-,L2,0.076,0.089
N2001,kOSikya->kOSikA,-,L2,0.066,0.067
N2006,dOzkulya->duzkula,-,L2,0.076,0.09
N1440,stanya->stan,-,L1,0.074,0.07100000000000001
N2004,kOSikya->kOSikI,-,L2,0.065,0.066
N2005,dOzkulya->dOzkula,-,L2,0.076,0.081
N3033,devAhvaya->devAhva,-,L1,0.076,0.074
N2008,sAhya->saha,L2,L2,0.076,0.08600000000000001
N2009,sAhya->sAha,-,L2,0.076,0.082
N2034,Aturya->AturA,-,L2,0.067,0.067
N1790,vaDya->vaD,-,L1,0.076,0.073
N2852,prativIrya->prativIra,-,L1,0.077,0.076
N3026,AnupUrvya->anupUrva,-,L2,0.074,0.08700000000000001
N1263,kuvalaya->kuvala,-,L1,0.077,0.074
N666,anya->ana,-,L2,0.076,0.079
N2176,lOlya->lolA,-,L2,0.063,0.077
N1261,pacya->paca,-,L2,0.076,0.076
N2177,lOlya->lOlI,-,L2,0.063,0.064
N2910,arGya->arG,-,L1,0.074,0.07100000000000001
N2911,traya->tra,-,L1,0.073,0.07
N1799,vESya->viS,-,L2,0.064,0.079
N1260,pacya->pac,-,L1,0.425,0.057
N2914,pOrvAparya->pUrvApara,-,L2,0.07,0.08600000000000001
N2915,acetasya->acetas,-,L1,0.074,0.073
N719,prAbalya->prabalA,-,L2,0.076,0.089
N718,prAbalya->prabala,L2,L2,0.076,0.08600000000000001
N717,jyEzWya->jyEzWI,-,L2,0.062,0.064
N716,jyEzWya->jyezWA,-,L2,0.062,0.077
N715,jyEzWya->jyezWa,-,L2,0.073,0.088
N714,jyEzWya->jyEzWa,-,L2,0.075,0.081
N713,prASastya->praSasta,L2,L2,0.077,0.08700000000000001
N712,prADAnya->praDAnA,-,L2,0.076,0.09
N711,prADAnya->praDAna,L2,L2,0.076,0.08700000000000001
N710,anamya->anama,-,L1,0.076,0.075
N661,Durya->Duri,-,L1,0.065,0.055
N660,Durya->DurA,-,L1,0.066,0.055
N2178,lOlya->lul,-,L2,0.065,0.079
N1069,anAmya->anAma,-,L1,0.075,0.074
N1068,AnyArTya->anyArTa,-,L2,0.073,0.08700000000000001
N2179,ESvarya->ISvara,L2,L2,0.076,0.08600000000000001
N1061,kOpya->kUpI,-,L2,0.063,0.077
N1060,kOpya->kUpA,-,L2,0.064,0.077
N1063,bAhumAnya->bahumAna,-,L2,0.073,0.088
N1062,kOpya->kUp,-,L2,0.065,0.079
N1065,klEbya->klIb,-,L1,0.925,0.006
N1064,guheSaya->guheSa,-,L1,0.074,0.07200000000000001
N1067,klEbya->klib,-,L2,0.065,0.079
N1066,klEbya->klIba,L2,L2,0.073,0.085
N3023,mahASaya->mahASa,-,L1,0.076,0.074
N1669,svastya->svas,-,L1,0.075,0.074
N1668,upAntya->upAnta,L2,L2,0.074,0.074
N1667,saMnAhya->saMnAha,-,L1,0.074,0.073
N1666,anapekzya->anapekzA,-,L1,0.074,0.07200000000000001
N1665,anapekzya->anapekza,-,L1,0.074,0.07200000000000001
N1664,hyastya->hyas,L2,L1,0.074,0.074
N1663,pASupAlya->paSupAla,L2,L2,0.073,0.08600000000000001
N1662,prAcurya->pracurI,-,L2,0.076,0.09
N1661,prAcurya->pracurA,-,L2,0.076,0.09
N1660,prAcurya->pracura,L2,L2,0.076,0.08700000000000001
N591,SAWya->SAWa,-,L2,0.07100000000000001,0.076
N590,SAWya->SaWa,L2,L2,0.073,0.085
N593,lAvaRya->lAvaRa,-,L2,0.075,0.081
N592,SAWya->SaWI,-,L2,0.073,0.08700000000000001
N595,lAvaRya->lavaRA,-,L2,0.075,0.089
N594,lAvaRya->lavaRa,-,L2,0.075,0.089
N597,codya->coda,-,L1,0.075,0.074
